cve_id,cve_href,cwe_id,vuln_type,publish_date,update_date,score,acces_level,access,complexity,authentication,confidentiality,integrity,availability,summary,refs,code_refs,source
CVE-2018-6003,https://www.cvedetails.com/cve/CVE-2018-6003/,CWE-674,,2018-01-22,2021-06-29,5.0,None,Remote,Low,Not required,None,None,Partial,An issue was discovered in the _asn1_decode_simple_ber function in decoding.c in GNU Libtasn1 before 4.13. Unlimited recursion in the BER decoder leads to stack exhaustion and DoS.,"{'https://www.debian.org/security/2018/dsa-4106', 'https://bugzilla.redhat.com/show_bug.cgi?id=1535926', 'https://lists.apache.org/thread.html/r58af02e294bd07f487e2c64ffc0a29b837db5600e33b6e698b9d696b@%3Cissues.bookkeeper.apache.org%3E', 'https://bugzilla.suse.com/show_bug.cgi?id=1076832', 'https://lists.apache.org/thread.html/rf4c02775860db415b4955778a131c2795223f61cb8c6a450893651e4@%3Cissues.bookkeeper.apache.org%3E', 'http://git.savannah.nongnu.org/cgit/libtasn1.git/commit/?id=c593ae84cfcde8fea45787e53950e0ac71e9ca97', 'https://gitlab.com/gnutls/libtasn1/commit/946565d8eb05fbf7970ea366e817581bb5a90910'}",{'https://gitlab.com/gnutls/libtasn1/commit/946565d8eb05fbf7970ea366e817581bb5a90910'},gitlab
CVE-2018-5784,https://www.cvedetails.com/cve/CVE-2018-5784/,CWE-400,DoS,2018-01-19,2019-04-22,4.3,None,Remote,Medium,Not required,None,None,Partial,"In LibTIFF 4.0.9, there is an uncontrolled resource consumption in the TIFFSetDirectory function of tif_dir.c. Remote attackers could leverage this vulnerability to cause a denial of service via a crafted tif file. This occurs because the declared number of directory entries is not validated against the actual number of directory entries.","{'https://lists.debian.org/debian-lts-announce/2018/07/msg00002.html', 'https://gitlab.com/libtiff/libtiff/commit/473851d211cf8805a161820337ca74cc9615d6ef', 'https://usn.ubuntu.com/3606-1/', 'https://usn.ubuntu.com/3602-1/', 'http://bugzilla.maptools.org/show_bug.cgi?id=2772', 'https://www.debian.org/security/2018/dsa-4349', 'https://lists.debian.org/debian-lts-announce/2018/05/msg00022.html'}",{'https://gitlab.com/libtiff/libtiff/commit/473851d211cf8805a161820337ca74cc9615d6ef'},gitlab
CVE-2018-5360,https://www.cvedetails.com/cve/CVE-2018-5360/,CWE-125,,2018-01-14,2019-04-22,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"LibTIFF before 4.0.6 mishandles the reading of TIFF files, as demonstrated by a heap-based buffer over-read in the ReadTIFFImage function in coders/tiff.c in GraphicsMagick 1.3.27.","{'https://gitlab.com/libtiff/libtiff/commit/739dcd28a061738b317c1e9f91029d9cbc157159', 'http://bugzilla.maptools.org/show_bug.cgi?id=2500', 'https://sourceforge.net/p/graphicsmagick/bugs/540/'}",{'https://gitlab.com/libtiff/libtiff/commit/739dcd28a061738b317c1e9f91029d9cbc157159'},gitlab
CVE-2017-18013,https://www.cvedetails.com/cve/CVE-2017-18013/,CWE-476,,2018-01-01,2018-03-28,4.3,None,Remote,Medium,Not required,None,None,Partial,"In LibTIFF 4.0.9, there is a Null-Pointer Dereference in the tif_print.c TIFFPrintDirectory function, as demonstrated by a tiffinfo crash.","{'https://www.debian.org/security/2018/dsa-4100', 'https://usn.ubuntu.com/3602-1/', 'http://www.securityfocus.com/bid/102345', 'http://bugzilla.maptools.org/show_bug.cgi?id=2770', 'https://usn.ubuntu.com/3606-1/', 'https://lists.debian.org/debian-lts-announce/2018/01/msg00033.html', 'https://lists.debian.org/debian-lts-announce/2018/01/msg00034.html', 'https://gitlab.com/libtiff/libtiff/commit/c6f41df7b581402dfba3c19a1e3df4454c551a01'}",{'https://gitlab.com/libtiff/libtiff/commit/c6f41df7b581402dfba3c19a1e3df4454c551a01'},gitlab
CVE-2017-12164,https://www.cvedetails.com/cve/CVE-2017-12164/,CWE-665,,2018-07-26,2019-10-09,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,"A flaw was discovered in gdm 3.24.1 where gdm greeter was no longer setting the ran_once boolean during autologin. If autologin was enabled for a victim, an attacker could simply select 'login as another user' to unlock their screen.","{'https://gitlab.gnome.org/GNOME/gdm/commit/ff98b28', 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2017-12164'}",{'https://gitlab.gnome.org/GNOME/gdm/commit/ff98b28'},gitlab
CVE-2017-2624,https://www.cvedetails.com/cve/CVE-2017-2624/,CWE-200,+Info,2018-07-27,2019-10-09,1.9,None,Local,Medium,Not required,Partial,None,None,"It was found that xorg-x11-server before 1.19.0 including uses memcmp() to check the received MIT cookie against a series of valid cookies. If the cookie is correct, it is allowed to attach to the Xorg session. Since most memcmp() implementations return after an invalid byte is seen, this causes a time difference between a valid and invalid byte, which could allow an efficient brute force attack.","{'http://www.securitytracker.com/id/1037919', 'https://www.x41-dsec.de/lab/advisories/x41-2017-001-xorg/', 'http://www.securityfocus.com/bid/96480', 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2017-2624', 'https://security.gentoo.org/glsa/201710-30', 'https://lists.debian.org/debian-lts-announce/2017/11/msg00032.html', 'https://gitlab.freedesktop.org/xorg/xserver/commit/d7ac755f0b618eb1259d93c8a16ec6e39a18627c', 'https://security.gentoo.org/glsa/201704-03'}",{'https://gitlab.freedesktop.org/xorg/xserver/commit/d7ac755f0b618eb1259d93c8a16ec6e39a18627c'},gitlab
CVE-2016-10727,https://www.cvedetails.com/cve/CVE-2016-10727/,CWE-200,+Info,2018-07-20,2018-09-18,5.0,None,Remote,Low,Not required,Partial,None,None,"camel/providers/imapx/camel-imapx-server.c in the IMAPx component in GNOME evolution-data-server before 3.21.2 proceeds with cleartext data containing a password if the client wishes to use STARTTLS but the server will not use STARTTLS, which makes it easier for remote attackers to obtain sensitive information by sniffing the network. The server code was intended to report an error and not proceed, but the code was written incorrectly.","{'https://github.com/GNOME/evolution-data-server/releases/tag/EVOLUTION_DATA_SERVER_3_21_2', 'https://usn.ubuntu.com/3724-1/', 'https://gitlab.gnome.org/GNOME/evolution-data-server/blob/master/NEWS#L1022', 'https://bugzilla.redhat.com/show_bug.cgi?id=1334842', 'https://gitlab.gnome.org/GNOME/evolution-data-server/commit/f26a6f67'}",{'https://gitlab.gnome.org/GNOME/evolution-data-server/commit/f26a6f67'},gitlab
CVE-2014-8540,https://www.cvedetails.com/cve/CVE-2014-8540/,CWE-264,,2018-01-05,2018-01-18,4.0,None,Remote,Low,???,None,Partial,None,The groups API in GitLab 6.x and 7.x before 7.4.3 allows remote authenticated guest users to modify ownership of arbitrary groups by leveraging improper permission checks.,"{'https://about.gitlab.com/2014/10/30/gitlab-7-4-3-released/', 'https://www.openwall.com/lists/oss-security/2014/10/31/2', 'http://www.securityfocus.com/bid/70841', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/98449', 'https://gitlab.com/gitlab-org/gitlab-ce/commit/a2dfff418bf2532ebb5aee88414107929b17eefd'}",{'https://gitlab.com/gitlab-org/gitlab-ce/commit/a2dfff418bf2532ebb5aee88414107929b17eefd'},gitlab
CVE-2015-6251,https://www.cvedetails.com/cve/CVE-2015-6251/,,DoS,2015-08-24,2016-12-24,5.0,None,Remote,Low,Not required,None,None,Partial,Double free vulnerability in GnuTLS before 3.3.17 and 3.4.x before 3.4.4 allows remote attackers to cause a denial of service via a long DistinguishedName (DN) entry in a certificate.,"{'https://www.openwall.com/lists/oss-security/2015/08/17/6', 'http://www.securitytracker.com/id/1033226', 'https://lists.fedoraproject.org/pipermail/package-announce/2015-September/165286.html', 'http://www.securityfocus.com/bid/76267', 'https://gitlab.com/gnutls/gnutls/commit/272854367efc130fbd4f1a51840d80c630214e12', 'https://www.openwall.com/lists/oss-security/2015/08/10/1', 'https://bugzilla.redhat.com/show_bug.cgi?id=1251902', 'https://www.gnutls.org/security.html#GNUTLS-SA-2015-3', 'https://www.debian.org/security/2015/dsa-3334', 'http://lists.opensuse.org/opensuse-updates/2015-09/msg00001.html'}",{'https://gitlab.com/gnutls/gnutls/commit/272854367efc130fbd4f1a51840d80c630214e12'},gitlab
CVE-2015-3308,https://www.cvedetails.com/cve/CVE-2015-3308/,,DoS,2015-09-02,2016-12-22,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,Double free vulnerability in lib/x509/x509_ext.c in GnuTLS before 3.3.14 allows remote attackers to cause a denial of service or possibly have unspecified other impact via a crafted CRL distribution point.,"{'https://gitlab.com/gnutls/gnutls/commit/053ae65403216acdb0a4e78b25ad66ee9f444f02', 'https://security.gentoo.org/glsa/201506-03', 'https://www.gnutls.org/security.html#GNUTLS-SA-2015-4', 'http://www.securitytracker.com/id/1033774', 'http://www.securityfocus.com/bid/74188', 'https://lists.fedoraproject.org/pipermail/package-announce/2015-April/155101.html', 'https://www.openwall.com/lists/oss-security/2015/04/16/6', 'https://www.ubuntu.com/usn/USN-2727-1', 'https://gitlab.com/gnutls/gnutls/commit/d6972be33264ecc49a86cd0958209cd7363af1e9', 'https://www.openwall.com/lists/oss-security/2015/04/15/6'}","{'https://gitlab.com/gnutls/gnutls/commit/d6972be33264ecc49a86cd0958209cd7363af1e9', 'https://gitlab.com/gnutls/gnutls/commit/053ae65403216acdb0a4e78b25ad66ee9f444f02'}",gitlab
CVE-2014-8155,https://www.cvedetails.com/cve/CVE-2014-8155/,CWE-17,,2015-08-14,2019-04-08,4.3,None,Remote,Medium,Not required,None,Partial,None,"GnuTLS before 2.9.10 does not verify the activation and expiration dates of CA certificates, which allows man-in-the-middle attackers to spoof servers via a certificate issued by a CA certificate that is (1) not yet valid or (2) no longer valid.","{'https://rhn.redhat.com/errata/RHSA-2015-1457.html', 'http://www.securityfocus.com/bid/73317', 'https://gitlab.com/gnutls/gnutls/commit/897cbce62c0263a498088ac3e465aa5f05f8719c', 'https://support.f5.com/csp/article/K53330207'}",{'https://gitlab.com/gnutls/gnutls/commit/897cbce62c0263a498088ac3e465aa5f05f8719c'},gitlab
CVE-2016-7444,https://www.cvedetails.com/cve/CVE-2016-7444/,CWE-264,Bypass,2016-09-27,2018-01-05,5.0,None,Remote,Low,Not required,None,Partial,None,"The gnutls_ocsp_resp_check_crt function in lib/x509/ocsp.c in GnuTLS before 3.4.15 and 3.5.x before 3.5.4 does not verify the serial length of an OCSP response, which might allow remote attackers to bypass an intended certificate validation mechanism via vectors involving trailing bytes left by gnutls_malloc.","{'http://lists.opensuse.org/opensuse-security-announce/2017-02/msg00005.html', 'https://lists.gnupg.org/pipermail/gnutls-devel/2016-September/008146.html', 'https://access.redhat.com/errata/RHSA-2017:2292', 'https://gitlab.com/gnutls/gnutls/commit/964632f37dfdfb914ebc5e49db4fa29af35b1de9', 'https://www.gnutls.org/security.html', 'http://www.securityfocus.com/bid/92893'}",{'https://gitlab.com/gnutls/gnutls/commit/964632f37dfdfb914ebc5e49db4fa29af35b1de9'},gitlab
CVE-2017-16521,https://www.cvedetails.com/cve/CVE-2017-16521/,,,2017-11-10,2017-11-27,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"In Inedo BuildMaster before 5.8.2, XslTransform was used where XslCompiledTransform should have been used.","{'https://inedo.myjetbrains.com/youtrack/issue/BM-3108', 'https://inedo.com/blog/buildmaster-582-released', 'https://gitlab.com/inedo/buildmaster/commit/4f4c737fefe44c3227535946f535fb7ef468d721', 'https://inedo.com/buildmaster/versions#v5.8', 'https://inedo.myjetbrains.com/youtrack/issue/EDO-3334'}",{'https://gitlab.com/inedo/buildmaster/commit/4f4c737fefe44c3227535946f535fb7ef468d721'},gitlab
CVE-2017-14062,https://www.cvedetails.com/cve/CVE-2017-14062/,CWE-190,DoS Overflow,2017-08-31,2020-12-07,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,Integer overflow in the decode_digit function in puny_decode.c in Libidn2 before 2.0.4 allows remote attackers to cause a denial of service or possibly have unspecified other impact.,"{'https://lists.debian.org/debian-lts-announce/2018/07/msg00040.html', 'https://gitlab.com/libidn/libidn2/commit/3284eb342cd0ed1a18786e3fcdf0cdd7e76676bd', 'https://gitlab.com/libidn/libidn2/blob/master/NEWS', 'https://www.debian.org/security/2017/dsa-3988'}",{'https://gitlab.com/libidn/libidn2/commit/3284eb342cd0ed1a18786e3fcdf0cdd7e76676bd'},gitlab
CVE-2017-14061,https://www.cvedetails.com/cve/CVE-2017-14061/,CWE-190,DoS Overflow,2017-08-31,2019-10-21,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,Integer overflow in the _isBidi function in bidi.c in Libidn2 before 2.0.4 allows remote attackers to cause a denial of service or possibly have unspecified other impact.,"{'https://gitlab.com/libidn/libidn2/commit/16853b6973a1e72fee2b7cccda85472cb9951305', 'https://gitlab.com/libidn/libidn2/blob/master/NEWS'}",{'https://gitlab.com/libidn/libidn2/commit/16853b6973a1e72fee2b7cccda85472cb9951305'},gitlab
CVE-2017-7869,https://www.cvedetails.com/cve/CVE-2017-7869/,CWE-787,Overflow,2017-04-14,2018-01-05,5.0,None,Remote,Low,Not required,None,None,Partial,GnuTLS before 2017-02-20 has an out-of-bounds write caused by an integer overflow and heap-based buffer overflow related to the cdk_pkt_read function in opencdk/read-packet.c. This issue (which is a subset of the vendor's GNUTLS-SA-2017-3 report) is fixed in 3.5.10.,"{'https://access.redhat.com/errata/RHSA-2017:2292', 'https://www.gnutls.org/security.html', 'https://gitlab.com/gnutls/gnutls/commit/51464af713d71802e3c6d5ac15f1a95132a354fe', 'https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=420', 'http://www.securityfocus.com/bid/97040'}",{'https://gitlab.com/gnutls/gnutls/commit/51464af713d71802e3c6d5ac15f1a95132a354fe'},gitlab
CVE-2017-5337,https://www.cvedetails.com/cve/CVE-2017-5337/,CWE-119,Overflow,2017-03-24,2018-10-30,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,Multiple heap-based buffer overflows in the read_attribute function in GnuTLS before 3.3.26 and 3.5.x before 3.5.8 allow remote attackers to have unspecified impact via a crafted OpenPGP certificate.,"{'https://www.openwall.com/lists/oss-security/2017/01/10/7', 'https://security.gentoo.org/glsa/201702-04', 'https://access.redhat.com/errata/RHSA-2017:2292', 'https://rhn.redhat.com/errata/RHSA-2017-0574.html', 'https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=346', 'http://www.securitytracker.com/id/1037576', 'https://gnutls.org/security.html#GNUTLS-SA-2017-2', 'https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=338', 'http://www.securityfocus.com/bid/95372', 'https://www.openwall.com/lists/oss-security/2017/01/11/4', 'http://lists.opensuse.org/opensuse-security-announce/2017-02/msg00005.html', 'https://gitlab.com/gnutls/gnutls/commit/94fcf1645ea17223237aaf8d19132e004afddc1a'}",{'https://gitlab.com/gnutls/gnutls/commit/94fcf1645ea17223237aaf8d19132e004afddc1a'},gitlab
CVE-2017-5336,https://www.cvedetails.com/cve/CVE-2017-5336/,CWE-119,Overflow,2017-03-24,2018-10-30,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,Stack-based buffer overflow in the cdk_pk_get_keyid function in lib/opencdk/pubkey.c in GnuTLS before 3.3.26 and 3.5.x before 3.5.8 allows remote attackers to have unspecified impact via a crafted OpenPGP certificate.,"{'https://www.openwall.com/lists/oss-security/2017/01/10/7', 'https://security.gentoo.org/glsa/201702-04', 'https://access.redhat.com/errata/RHSA-2017:2292', 'http://www.securityfocus.com/bid/95377', 'https://rhn.redhat.com/errata/RHSA-2017-0574.html', 'https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=340', 'https://gitlab.com/gnutls/gnutls/commit/5140422e0d7319a8e2fe07f02cbcafc4d6538732', 'http://www.securitytracker.com/id/1037576', 'https://gnutls.org/security.html#GNUTLS-SA-2017-2', 'https://www.openwall.com/lists/oss-security/2017/01/11/4', 'http://lists.opensuse.org/opensuse-security-announce/2017-02/msg00005.html'}",{'https://gitlab.com/gnutls/gnutls/commit/5140422e0d7319a8e2fe07f02cbcafc4d6538732'},gitlab
CVE-2017-5335,https://www.cvedetails.com/cve/CVE-2017-5335/,CWE-125,DoS,2017-03-24,2018-10-30,5.0,None,Remote,Low,Not required,None,None,Partial,The stream reading functions in lib/opencdk/read-packet.c in GnuTLS before 3.3.26 and 3.5.x before 3.5.8 allow remote attackers to cause a denial of service (out-of-memory error and crash) via a crafted OpenPGP certificate.,"{'https://www.openwall.com/lists/oss-security/2017/01/10/7', 'http://www.securityfocus.com/bid/95374', 'https://access.redhat.com/errata/RHSA-2017:2292', 'https://security.gentoo.org/glsa/201702-04', 'https://rhn.redhat.com/errata/RHSA-2017-0574.html', 'https://gitlab.com/gnutls/gnutls/commit/49be4f7b82eba2363bb8d4090950dad976a77a3a', 'https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=337', 'http://www.securitytracker.com/id/1037576', 'https://gnutls.org/security.html#GNUTLS-SA-2017-2', 'https://www.openwall.com/lists/oss-security/2017/01/11/4', 'http://lists.opensuse.org/opensuse-security-announce/2017-02/msg00005.html'}",{'https://gitlab.com/gnutls/gnutls/commit/49be4f7b82eba2363bb8d4090950dad976a77a3a'},gitlab
CVE-2017-5334,https://www.cvedetails.com/cve/CVE-2017-5334/,CWE-415,,2017-03-24,2018-10-30,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,Double free vulnerability in the gnutls_x509_ext_import_proxy function in GnuTLS before 3.3.26 and 3.5.x before 3.5.8 allows remote attackers to have unspecified impact via crafted policy language information in an X.509 certificate with a Proxy Certificate Information extension.,"{'https://www.openwall.com/lists/oss-security/2017/01/10/7', 'https://security.gentoo.org/glsa/201702-04', 'https://access.redhat.com/errata/RHSA-2017:2292', 'https://gitlab.com/gnutls/gnutls/commit/c5aaa488a3d6df712dc8dff23a049133cab5ec1b', 'https://gnutls.org/security.html#GNUTLS-SA-2017-1', 'http://www.securitytracker.com/id/1037576', 'http://www.securityfocus.com/bid/95370', 'https://www.openwall.com/lists/oss-security/2017/01/11/4', 'http://lists.opensuse.org/opensuse-security-announce/2017-02/msg00005.html'}",{'https://gitlab.com/gnutls/gnutls/commit/c5aaa488a3d6df712dc8dff23a049133cab5ec1b'},gitlab
CVE-2017-0882,https://www.cvedetails.com/cve/CVE-2017-0882/,CWE-200,+Info,2017-03-28,2019-10-09,4.0,None,Remote,Low,???,Partial,None,None,"Multiple versions of GitLab expose sensitive user credentials when assigning a user to an issue or merge request. A fix was included in versions 8.15.8, 8.16.7, and 8.17.4, which were released on March 20th 2017 at 23:59 UTC.","{'https://gitlab.com/gitlab-org/gitlab-ce/issues/29661', 'http://www.securityfocus.com/bid/97157', 'https://about.gitlab.com/2017/03/20/gitlab-8-dot-17-dot-4-security-release/', 'https://gitlab.com/gitlab-org/gitlab-ce/commit/cdf396f456472ef8decd9598daa8dc0097cd30c5', 'https://gitlab.com/gitlab-org/gitlab-ce/commit/43f5a2739dbf8f5c4c16a79f98e2630888f6b5d1', 'https://gitlab.com/gitlab-org/gitlab-ce/commit/a70346fc6530aa28a98e4aa4cf0f40e2c3bcef6b'}","{'https://gitlab.com/gitlab-org/gitlab-ce/commit/a70346fc6530aa28a98e4aa4cf0f40e2c3bcef6b', 'https://gitlab.com/gitlab-org/gitlab-ce/commit/43f5a2739dbf8f5c4c16a79f98e2630888f6b5d1', 'https://gitlab.com/gitlab-org/gitlab-ce/commit/cdf396f456472ef8decd9598daa8dc0097cd30c5'}",gitlab
CVE-2016-9469,https://www.cvedetails.com/cve/CVE-2016-9469/,CWE-264,,2017-03-28,2019-10-09,5.0,None,Remote,Low,Not required,None,Partial,None,"Multiple versions of GitLab expose a dangerous method to any authenticated user that could lead to the deletion of all Issue and MergeRequest objects on a GitLab instance. For GitLab instances with publicly available projects this vulnerability could be exploited by an unauthenticated user. A fix was included in versions 8.14.3, 8.13.8, and 8.12.11, which were released on December 5th 2016 at 3:59 PST. The GitLab versions vulnerable to this are 8.13.0, 8.13.0-ee, 8.13.1, 8.13.1-ee, 8.13.2, 8.13.2-ee, 8.13.3, 8.13.3-ee, 8.13.4, 8.13.4-ee, 8.13.5, 8.13.5-ee, 8.13.6, 8.13.6-ee, 8.13.7, 8.14.0, 8.14.0-ee, 8.14.1, 8.14.2, and 8.14.2-ee.","{'https://gitlab.com/gitlab-org/gitlab-ce/commit/f325e4e734e5e486f3b02db176eb629124052b43', 'https://hackerone.com/reports/186194', 'https://gitlab.com/gitlab-org/gitlab-ce/issues/25064', 'https://gitlab.com/gitlab-org/gitlab-ce/commit/29ceb98b5162677601702704e89d845580372078', 'https://gitlab.com/gitlab-org/gitlab-ce/commit/55196497301eea429913f9c4b1b37c42c2e358ce', 'https://about.gitlab.com/2016/12/05/cve-2016-9469/'}","{'https://gitlab.com/gitlab-org/gitlab-ce/commit/29ceb98b5162677601702704e89d845580372078', 'https://gitlab.com/gitlab-org/gitlab-ce/commit/f325e4e734e5e486f3b02db176eb629124052b43', 'https://gitlab.com/gitlab-org/gitlab-ce/commit/55196497301eea429913f9c4b1b37c42c2e358ce'}",gitlab
CVE-2016-4484,https://www.cvedetails.com/cve/CVE-2016-4484/,CWE-287,,2017-01-23,2017-01-26,7.2,None,Local,Low,Not required,Complete,Complete,Complete,The Debian initrd script for the cryptsetup package 2:1.7.3-2 and earlier allows physically proximate attackers to gain shell access via many log in attempts with an invalid password.,"{'https://www.openwall.com/lists/oss-security/2016/11/15/4', 'https://www.openwall.com/lists/oss-security/2016/11/14/13', 'https://www.openwall.com/lists/oss-security/2016/11/15/1', 'https://gitlab.com/cryptsetup/cryptsetup/commit/ef8a7d82d8d3716ae9b58179590f7908981fa0cb', 'https://www.openwall.com/lists/oss-security/2016/11/16/6', 'http://hmarco.org/bugs/CVE-2016-4484/CVE-2016-4484_cryptsetup_initrd_shell.html', 'http://www.securityfocus.com/bid/94315'}",{'https://gitlab.com/cryptsetup/cryptsetup/commit/ef8a7d82d8d3716ae9b58179590f7908981fa0cb'},gitlab
