vuln_id,cwe_id,score,chain,dataset,summary,published_date,chain_len,project,commit_href,commit_sha,patch
GHSA-c7fh-chf7-jr5x,,,{'https://github.com/fracpete/vfsjfilechooser2/commit/9c9f2c317f3de5ece60a3ae28c371e9796e3909b'},osv,ReDOS in Vfsjfilechooser2 nan,2022-01-06,1,https://github.com/fracpete/vfsjfilechooser2,https://github.com/fracpete/vfsjfilechooser2/commit/9c9f2c317f3de5ece60a3ae28c371e9796e3909b,9c9f2c317f3de5ece60a3ae28c371e9796e3909b,SINGLE
GHSA-cmc7-mfmr-xqrx,,,{'https://github.com/abhinavsingh/proxy.py/pull/482/commits/9b00093288237f5073c403f2c4f62acfdfa8ed46'},osv,Logic error in authentication in proxy.py nan,2021-04-07,1,https://github.com/abhinavsingh/proxy.py,https://github.com/abhinavsingh/proxy.py/pull/482/commits/9b00093288237f5073c403f2c4f62acfdfa8ed46,9b00093288237f5073c403f2c4f62acfdfa8ed46,SINGLE
GHSA-2xwq-h7r9-6w27,,,{'https://github.com/kevinpapst/kimai2/commit/6b49535b523dcd36ec59462ee4e67e2b3a9151f3'},osv,Cross-site Scripting in kimai2 nan,2021-11-23,1,https://github.com/kevinpapst/kimai2,https://github.com/kevinpapst/kimai2/commit/6b49535b523dcd36ec59462ee4e67e2b3a9151f3,6b49535b523dcd36ec59462ee4e67e2b3a9151f3,SINGLE
GHSA-q8qj-fc9q-cphr,,,{'https://github.com/tensorflow/tensorflow/commit/22e07fb204386768e5bcbea563641ea11f96ceb8'},osv,Undefined behavior in Tensorflow nan,2020-09-25,1,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/commit/22e07fb204386768e5bcbea563641ea11f96ceb8,22e07fb204386768e5bcbea563641ea11f96ceb8,SINGLE
GHSA-cvh5-p6r6-g2qc,,,{'https://github.com/PHPSocialNetwork/phpfastcache/commit/41a77d0d8f126dbd6fbedcd9e6a82e86cdaafa51'},osv,Exposed phpinfo() leadked via documentation files nan,2021-08-30,1,https://github.com/PHPSocialNetwork/phpfastcache,https://github.com/PHPSocialNetwork/phpfastcache/commit/41a77d0d8f126dbd6fbedcd9e6a82e86cdaafa51,41a77d0d8f126dbd6fbedcd9e6a82e86cdaafa51,SINGLE
GHSA-52qp-gwwh-qrg4,,,{'https://github.com/scandipwa/create-magento-app/commit/89115db7031e181eb8fb4ec2822bc6cab88e7071'},osv,Missing Handler in @scandipwa/magento-scripts nan,2021-06-21,1,https://github.com/scandipwa/create-magento-app,https://github.com/scandipwa/create-magento-app/commit/89115db7031e181eb8fb4ec2822bc6cab88e7071,89115db7031e181eb8fb4ec2822bc6cab88e7071,SINGLE
GHSA-5v95-v8c8-3rh6,,,{'https://github.com/google/exposure-notifications-verification-server/commit/eb8cf40b12dbe79304f1133c06fb73419383cd95'},osv,Privilege escalation in rbac nan,2021-05-21,1,https://github.com/google/exposure-notifications-verification-server,https://github.com/google/exposure-notifications-verification-server/commit/eb8cf40b12dbe79304f1133c06fb73419383cd95,eb8cf40b12dbe79304f1133c06fb73419383cd95,SINGLE
GHSA-7cj4-gj8m-m2f7,,,{'https://github.com/apache/shiro/commit/dc194fc977ab6cfbf3c1ecb085e2bac5db14af6d'},osv,Authentication bypass in Apache Shiro nan,2021-04-22,1,https://github.com/apache/shiro,https://github.com/apache/shiro/commit/dc194fc977ab6cfbf3c1ecb085e2bac5db14af6d,dc194fc977ab6cfbf3c1ecb085e2bac5db14af6d,SINGLE
GHSA-8phj-f9w2-cjcc,,,{'https://github.com/aimhubio/aim/pull/1003/commits/f01266a1a479ef11d7d6c539e7dd89e9d5639738'},osv,Arbitrary file reading vulnerability in Aim nan,2021-11-23,1,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim/pull/1003/commits/f01266a1a479ef11d7d6c539e7dd89e9d5639738,f01266a1a479ef11d7d6c539e7dd89e9d5639738,SINGLE
GHSA-g4xp-36c3-f7mr,,,{'https://github.com/hapijs/inert/commit/e8f99f94da4cb08e8032eda984761c3f111e3e82'},osv,Hidden Directories Always Served in inert nan,2020-08-31,1,https://github.com/hapijs/inert,https://github.com/hapijs/inert/commit/e8f99f94da4cb08e8032eda984761c3f111e3e82,e8f99f94da4cb08e8032eda984761c3f111e3e82,SINGLE
GHSA-qc36-q22q-cjw3,,,"{'https://github.com/lettre/lettre/commit/8bfc20506cc5e098fe6eb3d1cafe3bea791215ce', 'https://github.com/lettre/lettre/pull/627/commits/93458d01fed0ec81c0e7b4e98e6f35961356fae2'}",osv,SMTP command injection in lettre nan,2021-07-12,2,https://github.com/lettre/lettre,https://github.com/lettre/lettre/commit/8bfc20506cc5e098fe6eb3d1cafe3bea791215ce,8bfc20506cc5e098fe6eb3d1cafe3bea791215ce,MULTI
GHSA-qc36-q22q-cjw3,,,"{'https://github.com/lettre/lettre/commit/8bfc20506cc5e098fe6eb3d1cafe3bea791215ce', 'https://github.com/lettre/lettre/pull/627/commits/93458d01fed0ec81c0e7b4e98e6f35961356fae2'}",osv,SMTP command injection in lettre nan,2021-07-12,2,https://github.com/lettre/lettre,https://github.com/lettre/lettre/pull/627/commits/93458d01fed0ec81c0e7b4e98e6f35961356fae2,93458d01fed0ec81c0e7b4e98e6f35961356fae2,MULTI
GHSA-mpjm-v997-c4h4,,,{'https://github.com/electron/electron/pull/30728/commits/8fed645bd671f359ee52d806c075ec4e07eda17f'},osv,Sandboxed renderers can obtain thumbnails of arbitrary files through the nativeImage API nan,2021-10-12,1,https://github.com/electron/electron,https://github.com/electron/electron/pull/30728/commits/8fed645bd671f359ee52d806c075ec4e07eda17f,8fed645bd671f359ee52d806c075ec4e07eda17f,SINGLE
GHSA-qrqm-fpv6-6r8g,,,{'https://github.com/sparklemotion/mechanize/commit/66a6a1bfa653a5f13274a396a5e5441238656aa0'},osv,Command Injection Vulnerability in Mechanize nan,2021-02-02,1,https://github.com/sparklemotion/mechanize,https://github.com/sparklemotion/mechanize/commit/66a6a1bfa653a5f13274a396a5e5441238656aa0,66a6a1bfa653a5f13274a396a5e5441238656aa0,SINGLE
GHSA-w32p-76xr-88pc,,,"{'https://github.com/chakra-core/ChakraCore/commit/90f67afac6362828c750f3bccbcc1c360caf29e4', 'https://github.com/chakra-core/ChakraCore/commit/3d6226cc2d1077537220361c82e34a362c6c76ee'}",osv,Out-of-bounds write nan,2021-03-29,2,https://github.com/chakra-core/ChakraCore,https://github.com/chakra-core/ChakraCore/commit/90f67afac6362828c750f3bccbcc1c360caf29e4,90f67afac6362828c750f3bccbcc1c360caf29e4,MULTI
GHSA-w32p-76xr-88pc,,,"{'https://github.com/chakra-core/ChakraCore/commit/90f67afac6362828c750f3bccbcc1c360caf29e4', 'https://github.com/chakra-core/ChakraCore/commit/3d6226cc2d1077537220361c82e34a362c6c76ee'}",osv,Out-of-bounds write nan,2021-03-29,2,https://github.com/chakra-core/ChakraCore,https://github.com/chakra-core/ChakraCore/commit/3d6226cc2d1077537220361c82e34a362c6c76ee,3d6226cc2d1077537220361c82e34a362c6c76ee,MULTI
GHSA-c6fg-99pr-25m9,,,"{'https://github.com/pmmp/PocketMine-MP/commit/958a9dbf0fe3131ab60319c5a939f5dfbfe5dfbb', 'https://github.com/pmmp/PocketMine-MP/commit/6492cac5c10f9fa8443ceddd2191a7b65b73f601'}",osv,Uncapped length of skin data fields submitted by players nan,2022-01-06,2,https://github.com/pmmp/PocketMine-MP,https://github.com/pmmp/PocketMine-MP/commit/958a9dbf0fe3131ab60319c5a939f5dfbfe5dfbb,958a9dbf0fe3131ab60319c5a939f5dfbfe5dfbb,MULTI
GHSA-c6fg-99pr-25m9,,,"{'https://github.com/pmmp/PocketMine-MP/commit/958a9dbf0fe3131ab60319c5a939f5dfbfe5dfbb', 'https://github.com/pmmp/PocketMine-MP/commit/6492cac5c10f9fa8443ceddd2191a7b65b73f601'}",osv,Uncapped length of skin data fields submitted by players nan,2022-01-06,2,https://github.com/pmmp/PocketMine-MP,https://github.com/pmmp/PocketMine-MP/commit/6492cac5c10f9fa8443ceddd2191a7b65b73f601,6492cac5c10f9fa8443ceddd2191a7b65b73f601,MULTI
GHSA-pc5p-h8pf-mvwp,,,{'https://github.com/TooTallNate/node-https-proxy-agent/commit/36d8cf509f877fa44f4404fce57ebaf9410fe51b'},osv,Machine-In-The-Middle in https-proxy-agent nan,2020-04-16,1,https://github.com/TooTallNate/node-https-proxy-agent,https://github.com/TooTallNate/node-https-proxy-agent/commit/36d8cf509f877fa44f4404fce57ebaf9410fe51b,36d8cf509f877fa44f4404fce57ebaf9410fe51b,SINGLE
GHSA-8jxq-75rw-fhj9,,,{'https://github.com/pyeve/eve/commit/f8f7019ffdf9b4e05faf95e1f04e204aa4c91f98'},osv,High severity vulnerability that affects eve nan,2018-07-12,1,https://github.com/pyeve/eve,https://github.com/pyeve/eve/commit/f8f7019ffdf9b4e05faf95e1f04e204aa4c91f98,f8f7019ffdf9b4e05faf95e1f04e204aa4c91f98,SINGLE
GHSA-52p9-v744-mwjj,,,"{'https://github.com/stanhu/kramdown/commit/ff0218aefcf00cd5a389e17e075d36cd46d011e2', 'https://github.com/stanhu/kramdown/commit/d6a1cbcb2caa2f8a70927f176070d126b2422760'}",osv,Remote code execution in Kramdown nan,2021-03-29,2,https://github.com/stanhu/kramdown,https://github.com/stanhu/kramdown/commit/ff0218aefcf00cd5a389e17e075d36cd46d011e2,ff0218aefcf00cd5a389e17e075d36cd46d011e2,MULTI
GHSA-52p9-v744-mwjj,,,"{'https://github.com/stanhu/kramdown/commit/ff0218aefcf00cd5a389e17e075d36cd46d011e2', 'https://github.com/stanhu/kramdown/commit/d6a1cbcb2caa2f8a70927f176070d126b2422760'}",osv,Remote code execution in Kramdown nan,2021-03-29,2,https://github.com/stanhu/kramdown,https://github.com/stanhu/kramdown/commit/d6a1cbcb2caa2f8a70927f176070d126b2422760,d6a1cbcb2caa2f8a70927f176070d126b2422760,MULTI
GHSA-28hp-fgcr-2r4h,,,{'https://github.com/angular/angular.js/commit/6476af83cd0418c84e034a955b12a842794385c4'},osv,Cross-Site Scripting via JSONP nan,2019-06-27,1,https://github.com/angular/angular.js,https://github.com/angular/angular.js/commit/6476af83cd0418c84e034a955b12a842794385c4,6476af83cd0418c84e034a955b12a842794385c4,SINGLE
GHSA-r659-8xfp-j327,,,"{'https://github.com/vincit/objection.js/commit/b41aab8dcd78f426f7468dcda541a7aca18a66a6', 'https://github.com/Vincit/objection.js/commit/46b842a6bc897198b83f41ac85c92864b991d7e9'}",osv,Prototype Pollution in objection.js nan,2021-09-07,2,https://github.com/Vincit/objection.js,https://github.com/vincit/objection.js/commit/b41aab8dcd78f426f7468dcda541a7aca18a66a6,b41aab8dcd78f426f7468dcda541a7aca18a66a6,MULTI
GHSA-r659-8xfp-j327,,,"{'https://github.com/vincit/objection.js/commit/b41aab8dcd78f426f7468dcda541a7aca18a66a6', 'https://github.com/Vincit/objection.js/commit/46b842a6bc897198b83f41ac85c92864b991d7e9'}",osv,Prototype Pollution in objection.js nan,2021-09-07,2,https://github.com/Vincit/objection.js,https://github.com/Vincit/objection.js/commit/46b842a6bc897198b83f41ac85c92864b991d7e9,46b842a6bc897198b83f41ac85c92864b991d7e9,MULTI
GHSA-9423-6c93-gpp8,,,{'https://github.com/sassoftware/go-rpmutils/commit/a64058cf21b8aada501bba923c9aab66fb6febf0'},osv,Arbitrary File Write via Archive Extraction (Zip Slip) nan,2021-06-23,1,https://github.com/sassoftware/go-rpmutils,https://github.com/sassoftware/go-rpmutils/commit/a64058cf21b8aada501bba923c9aab66fb6febf0,a64058cf21b8aada501bba923c9aab66fb6febf0,SINGLE
GHSA-hfm2-fffh-v47v,,,"{'https://github.com/chakra-core/ChakraCore/commit/dce7443ae45f82eceec3284974610e1a1bbe6792', 'https://github.com/chakra-core/ChakraCore/commit/6b1250b6ffea7006226dd937e52cf5b353fcfc15'}",osv,Out-of-bounds write nan,2021-03-29,2,https://github.com/chakra-core/ChakraCore,https://github.com/chakra-core/ChakraCore/commit/dce7443ae45f82eceec3284974610e1a1bbe6792,dce7443ae45f82eceec3284974610e1a1bbe6792,MULTI
GHSA-hfm2-fffh-v47v,,,"{'https://github.com/chakra-core/ChakraCore/commit/dce7443ae45f82eceec3284974610e1a1bbe6792', 'https://github.com/chakra-core/ChakraCore/commit/6b1250b6ffea7006226dd937e52cf5b353fcfc15'}",osv,Out-of-bounds write nan,2021-03-29,2,https://github.com/chakra-core/ChakraCore,https://github.com/chakra-core/ChakraCore/commit/6b1250b6ffea7006226dd937e52cf5b353fcfc15,6b1250b6ffea7006226dd937e52cf5b353fcfc15,MULTI
GHSA-vqmr-957g-r7w3,,,{'https://github.com/GoogleChrome/rendertron/commit/8d70628c96ae72eff6eebb451d26fc9ed6b58b0e'},osv,High severity vulnerability that affects rendertron nan,2019-02-12,1,https://github.com/GoogleChrome/rendertron,https://github.com/GoogleChrome/rendertron/commit/8d70628c96ae72eff6eebb451d26fc9ed6b58b0e,8d70628c96ae72eff6eebb451d26fc9ed6b58b0e,SINGLE
GHSA-g996-q5r8-w7g2,,,{'https://github.com/symfony/symfony/commit/ab4d05358c3d0dd1a36fc8c306829f68e3dd84e2'},osv,Escape validation messages in the PHP templating engine nan,2019-11-12,1,https://github.com/symfony/symfony,https://github.com/symfony/symfony/commit/ab4d05358c3d0dd1a36fc8c306829f68e3dd84e2,ab4d05358c3d0dd1a36fc8c306829f68e3dd84e2,SINGLE
GHSA-wcv5-qrj6-9pfm,,,{'https://github.com/tensorflow/tensorflow/commit/8f37b52e1320d8d72a9529b2468277791a261197'},osv,Heap buffer overflow in `Conv3DBackprop*` nan,2021-05-21,1,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/commit/8f37b52e1320d8d72a9529b2468277791a261197,8f37b52e1320d8d72a9529b2468277791a261197,SINGLE
GHSA-frqg-7g38-6gcf,,,{'https://github.com/composer/composer/commit/ca5e2f8d505fd3bfac6f7c85b82f2740becbc0aa'},osv,Improper escaping of command arguments on Windows leading to command injection nan,2021-10-05,1,https://github.com/composer/composer,https://github.com/composer/composer/commit/ca5e2f8d505fd3bfac6f7c85b82f2740becbc0aa,ca5e2f8d505fd3bfac6f7c85b82f2740becbc0aa,SINGLE
GHSA-rp63-jfmw-532w,,,"{'https://github.com/mikel/mail/commit/39b590ddb08f90ddbe445837359a2c8843e533d0', 'https://github.com/mikel/mail/commit/ac56f03bdfc30b379aeecd4ff317d08fdaa328c2'}",osv,High severity vulnerability that affects mail nan,2017-10-24,2,https://github.com/mikel/mail,https://github.com/mikel/mail/commit/39b590ddb08f90ddbe445837359a2c8843e533d0,39b590ddb08f90ddbe445837359a2c8843e533d0,MULTI
GHSA-rp63-jfmw-532w,,,"{'https://github.com/mikel/mail/commit/39b590ddb08f90ddbe445837359a2c8843e533d0', 'https://github.com/mikel/mail/commit/ac56f03bdfc30b379aeecd4ff317d08fdaa328c2'}",osv,High severity vulnerability that affects mail nan,2017-10-24,2,https://github.com/mikel/mail,https://github.com/mikel/mail/commit/ac56f03bdfc30b379aeecd4ff317d08fdaa328c2,ac56f03bdfc30b379aeecd4ff317d08fdaa328c2,MULTI
GHSA-hjgp-8ffr-hwwr,,,{'https://github.com/dcodeIO/ClosureCompiler.js/commit/e59848f5975e5b15279c044daf9cff8ff192bae6'},osv,Downloads Resources over HTTP in closurecompiler nan,2019-02-18,1,https://github.com/dcodeIO/ClosureCompiler.js,https://github.com/dcodeIO/ClosureCompiler.js/commit/e59848f5975e5b15279c044daf9cff8ff192bae6,e59848f5975e5b15279c044daf9cff8ff192bae6,SINGLE
GHSA-49qr-xh3w-h436,,,{'https://github.com/jupyter/notebook/commit/107a89fce5f413fb5728c1c5d2c7788e1fb17491'},osv,Moderate severity vulnerability that affects notebook nan,2018-11-21,1,https://github.com/jupyter/notebook,https://github.com/jupyter/notebook/commit/107a89fce5f413fb5728c1c5d2c7788e1fb17491,107a89fce5f413fb5728c1c5d2c7788e1fb17491,SINGLE
GHSA-gr4c-5rq6-cgh3,,,"{'https://github.com/OPCFoundation/UA-.NETStandard/commit/ebcf026a54dd0c9052cff009d96d827ac923d150', 'https://github.com/OPCFoundation/UA-.NET-Legacy/commit/e2a781b38efb8686d2bd850c2f2372b5c670bc45'}",osv,Low severity vulnerability that affects OPCFoundation.NetStandard.Opc.Ua nan,2018-10-16,2,https://github.com/OPCFoundation/UA-.NET-Legacy,https://github.com/OPCFoundation/UA-.NETStandard/commit/ebcf026a54dd0c9052cff009d96d827ac923d150,ebcf026a54dd0c9052cff009d96d827ac923d150,MULTI
GHSA-gr4c-5rq6-cgh3,,,"{'https://github.com/OPCFoundation/UA-.NETStandard/commit/ebcf026a54dd0c9052cff009d96d827ac923d150', 'https://github.com/OPCFoundation/UA-.NET-Legacy/commit/e2a781b38efb8686d2bd850c2f2372b5c670bc45'}",osv,Low severity vulnerability that affects OPCFoundation.NetStandard.Opc.Ua nan,2018-10-16,2,https://github.com/OPCFoundation/UA-.NET-Legacy,https://github.com/OPCFoundation/UA-.NET-Legacy/commit/e2a781b38efb8686d2bd850c2f2372b5c670bc45,e2a781b38efb8686d2bd850c2f2372b5c670bc45,MULTI
GHSA-fvgf-6h6h-3322,,,{'https://github.com/django/django/commit/05413afa8c18cdb978fcdf470e09f7a12b234a23'},osv,Improper Limitation of a Pathname to a Restricted Directory nan,2021-03-18,1,https://github.com/django/django,https://github.com/django/django/commit/05413afa8c18cdb978fcdf470e09f7a12b234a23,05413afa8c18cdb978fcdf470e09f7a12b234a23,SINGLE
GHSA-8434-v7xw-8m9x,,,{'https://github.com/dwisiswant0/apkleaks/commit/a966e781499ff6fd4eea66876d7532301b13a382'},osv,Improper Neutralization of Argument Delimiters in a Decompiling Package Process in APKLeaks nan,2022-01-21,1,https://github.com/dwisiswant0/apkleaks,https://github.com/dwisiswant0/apkleaks/commit/a966e781499ff6fd4eea66876d7532301b13a382,a966e781499ff6fd4eea66876d7532301b13a382,SINGLE
GHSA-v6wp-4m6f-gcjg,,,{'https://github.com/aio-libs/aiohttp/commit/2545222a3853e31ace15d87ae0e2effb7da0c96b'},osv,Open redirect vulnerability in `aiohttp` (`normalize_path_middleware` middleware) nan,2021-02-26,1,https://github.com/aio-libs/aiohttp,https://github.com/aio-libs/aiohttp/commit/2545222a3853e31ace15d87ae0e2effb7da0c96b,2545222a3853e31ace15d87ae0e2effb7da0c96b,SINGLE
GHSA-ghhm-xrwp-75m9,,,{'https://github.com/bookstackapp/bookstack/commit/cb0d674a71449de883713db2fcdccb6e108992ad'},osv,bookstack is vulnerable to Improper Access Control nan,2022-01-08,1,https://github.com/bookstackapp/bookstack,https://github.com/bookstackapp/bookstack/commit/cb0d674a71449de883713db2fcdccb6e108992ad,cb0d674a71449de883713db2fcdccb6e108992ad,SINGLE
GHSA-mc7w-4cjf-c973,,,"{'https://github.com/peterbraden/node-opencv/commit/aaece6921d7368577511f06c94c99dd4e9653563', 'https://github.com/peterbraden/node-opencv/commit/81a4b8620188e89f7e4fc985f3c89b58d4bcc86b'}",osv,OS Command Injection in node-opencv nan,2021-10-12,2,https://github.com/peterbraden/node-opencv,https://github.com/peterbraden/node-opencv/commit/aaece6921d7368577511f06c94c99dd4e9653563,aaece6921d7368577511f06c94c99dd4e9653563,MULTI
GHSA-mc7w-4cjf-c973,,,"{'https://github.com/peterbraden/node-opencv/commit/aaece6921d7368577511f06c94c99dd4e9653563', 'https://github.com/peterbraden/node-opencv/commit/81a4b8620188e89f7e4fc985f3c89b58d4bcc86b'}",osv,OS Command Injection in node-opencv nan,2021-10-12,2,https://github.com/peterbraden/node-opencv,https://github.com/peterbraden/node-opencv/commit/81a4b8620188e89f7e4fc985f3c89b58d4bcc86b,81a4b8620188e89f7e4fc985f3c89b58d4bcc86b,MULTI
GHSA-7rg4-266c-jqw6,,,"{'https://github.com/centreon/centreon/commit/626d3fb91cef402df0ebda5a8165d8f45da67c7a', 'https://github.com/centreon/centreon/commit/0261d4b250135eb513fdb7d52ba6fdeb19c6863f'}",osv,Predictable CSRF tokens in centreon/centreon nan,2021-06-08,2,https://github.com/centreon/centreon,https://github.com/centreon/centreon/commit/626d3fb91cef402df0ebda5a8165d8f45da67c7a,626d3fb91cef402df0ebda5a8165d8f45da67c7a,MULTI
GHSA-7rg4-266c-jqw6,,,"{'https://github.com/centreon/centreon/commit/626d3fb91cef402df0ebda5a8165d8f45da67c7a', 'https://github.com/centreon/centreon/commit/0261d4b250135eb513fdb7d52ba6fdeb19c6863f'}",osv,Predictable CSRF tokens in centreon/centreon nan,2021-06-08,2,https://github.com/centreon/centreon,https://github.com/centreon/centreon/commit/0261d4b250135eb513fdb7d52ba6fdeb19c6863f,0261d4b250135eb513fdb7d52ba6fdeb19c6863f,MULTI
GHSA-m9hw-7xfv-wqg7,,,{'https://github.com/jwadhams/json-logic-js/commit/fadfa5dc7ccd1cc5c9a1900a97a15af390bf642b'},osv,Prototype Pollution in json-logic-js nan,2020-11-12,1,https://github.com/jwadhams/json-logic-js,https://github.com/jwadhams/json-logic-js/commit/fadfa5dc7ccd1cc5c9a1900a97a15af390bf642b,fadfa5dc7ccd1cc5c9a1900a97a15af390bf642b,SINGLE
GHSA-9p47-w5xp-f4xr,,,"{'https://github.com/felixrieseberg/windows-build-tools/commit/9835d33e68f2cb5e4d148e954bb3ed0221d98e90)', 'https://github.com/felixrieseberg/windows-build-tools/commit/9835d33e68f2cb5e4d148e954bb3ed0221d98e90'}",osv,Downloads Resources over HTTP in windows-build-tools nan,2018-11-09,2,https://github.com/felixrieseberg/windows-build-tools,https://github.com/felixrieseberg/windows-build-tools/commit/9835d33e68f2cb5e4d148e954bb3ed0221d98e90,9835d33e68f2cb5e4d148e954bb3ed0221d98e90,MULTI
GHSA-w2f4-hxpm-mq98,,,{'https://github.com/bookstackapp/bookstack/commit/ae155d67454d6b9f6c93b2bb457aaa4b2eb1a9ed'},osv,bookstack is vulnerable to Unrestricted Upload of File with Dangerous Type nan,2021-11-15,1,https://github.com/bookstackapp/bookstack,https://github.com/bookstackapp/bookstack/commit/ae155d67454d6b9f6c93b2bb457aaa4b2eb1a9ed,ae155d67454d6b9f6c93b2bb457aaa4b2eb1a9ed,SINGLE
GHSA-59q2-x2qc-4c97,,,{'https://github.com/tensorflow/tensorflow/commit/51300ba1cc2f487aefec6e6631fef03b0e08b298'},osv,Heap OOB access in unicode ops nan,2021-05-21,1,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/commit/51300ba1cc2f487aefec6e6631fef03b0e08b298,51300ba1cc2f487aefec6e6631fef03b0e08b298,SINGLE
GHSA-hwcf-pp87-7x6p,,,{'https://github.com/mde/ejs/commit/49264e0037e313a0a3e033450b5c184112516d8f'},osv,Moderate severity vulnerability that affects ejs nan,2017-11-30,1,https://github.com/mde/ejs,https://github.com/mde/ejs/commit/49264e0037e313a0a3e033450b5c184112516d8f,49264e0037e313a0a3e033450b5c184112516d8f,SINGLE
GHSA-4vrf-ff7v-hpgr,,,{'https://github.com/tensorflow/tensorflow/commit/f61c57bd425878be108ec787f4d96390579fb83e'},osv,Division by zero in TFLite's implementation of `EmbeddingLookup` nan,2021-05-21,1,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/commit/f61c57bd425878be108ec787f4d96390579fb83e,f61c57bd425878be108ec787f4d96390579fb83e,SINGLE
